Unnamed: 0,title,Label
6331," John Oliver Issues Formal Invitation To Trump’s Make-Believe Publicist, And It’s Brilliant (VIDEO)",Fake
6332, Republicans’ Benghazi Witch Hunt Just Went Up In Flames Thanks To Their Own Lawyer,Fake
6333, Jimmy Kimmel Joins The Ladies Of ‘The View’ To Rip Trump To Shreds Over His ‘Publicist’ (VIDEO),Fake
6334," These Are Hillary Clinton’s Five VP Choices, And They Are All Excellent",Fake
6335, Right-Wing Pastor Calls Upon Christians To Die Fighting Transgender Equality,Fake
6336," Sorry, GOP: This Economic Powerhouse Just Got 99% Of Its Energy From Renewable Energy",Fake
6337," Dipsh*t Adjusts Gun He Was Hiding In His SOCK Shoots Himself, Stranger At Graduation Ceremony",Fake
6338, Woman Publicly Disowns Her Parents After She Finds Out Her Mom Is A Trump Troll,Fake
6339, TN School Officials Told To Falsify Student Disciplinary Codes To Avoid Red Flags,Fake
6340, Trump Just Proved He Has The Foreign Diplomacy Skills Of A Whiny Child,Fake
6341, Antonin Scalia’s Own Past Ruling Will Hand Obama HUGE Victory On Transgender Rights,Fake
6342," Armed Men Break Into Protected Wildlife Area, Kill Rarest Fish On Earth (VIDEO)",Fake
6343, Dozens Arrested During Massive Global Fossil Fuel Protest (VIDEOS),Fake
6344, Obama Shreds Trump In Powerful Message To Graduates: ‘Ignorance Is Not A Virtue’ (VIDEO),Fake
6345, FL Pastor Targets Neighbor With Nazi Flag Display Over Boating Laws (IMAGE),Fake
6346, WATCH: Girl On Bike Brutally Beaten By Cops And Then SHE Is Charged With Assault,Fake
6347," Bette Midler To Twitter: If You’re Deactivating Offensive Accounts, Why Is Trump Still Here? (TWEET)",Fake
6348, Remember That Time Hypocrite Trump Tweeted Obama Should Comply With Record Releases,Fake
6349, New York Gun License Broker Paid Off Cops To Approve Client Licenses,Fake
6350, WATCH: GOP Senate Candidate Kept Referring To President Obama As An ‘Animal’,Fake
6351, Bill Maher SCORCHES Republicans: Stop Blaming Liberals – ‘Trump Is YOUR Problem’ (VIDEO),Fake
6352, Republicans Now Trying To Draft Billionaire Mark Cuban For Third Party Run,Fake
6353," Michelle Obama Wore A Nice Dress, So Conservatives Called Her ‘Ape’ And ‘Gorilla’ (SCREENSHOTS)",Fake
6354, New Expose Details Just How Terrible Donald Trump REALLY Is With Women,Fake
6355, Ben Carson Accidentally Reveals Trump’s Top VP Choices And The List Will Leave You ROTFL,Fake
6356, Trump Lashes Out At Warren With An EVEN MORE Racist Attack Than The Last One,Fake
6357, SERIOUSLY? Male News Anchor Forces Female Meteorologist To Cover Up Her Dress On Air (VIDEO),Fake
6358, Republicans In Congress Want To Give Donald Trump Unrestricted War Powers,Fake
6359," WATCH: GOP Chair Says ‘People Don’t Care’ About Trump’s Treatment Of Women, Gets Destroyed By Fox Host",Fake
6360, WATCH: CNN Host Destroys Trump Campaign Manager For Denying Trump Acted As His Own Publicist,Fake
6361, Rush Limbaugh: Legalize Rape By Calling It A Civil Rights Issue (AUDIO),Fake
6362, WATCH: SNL Mocks Trump For Pretending To Be His Own Publicist In Hilarious Cold Open,Fake
6363, Researchers Used Doctored Pics Of Obama To Link Racism Directly To The Tea Party (STUDY),Fake
6364, Jennifer Lawrence Has Two VERY Choice Words For Trump If She Ever Meets Him (NSFW VIDEO),Fake
6365, Video Of Police Shooting 76-Year-Old Mentally Ill Man Released (VIDEO),Fake
6366, Racist Barber Pulls Gun On Black Man Who Asked For A Haircut (VIDEO),Fake
6367, Vehemently Anti-Gay Pastor Arrested On 70 Counts Of Child Porn,Fake
6368, WATCH: Robert De Niro Makes Sure To Perfectly Roast Trump During GLAAD Media Awards Speech,Fake
6369, Franklin Graham’s Daughter: 9/11 Happened Because God Is Mad At Trans People (AUDIO),Fake
6370, Obamacare Officially Bans Transgender Discrimination,Fake
6371," Panama Papers Show Donald Trump’s Name Mentioned Over 3,500 Times",Fake
6372, WATCH: Anti-LGBT Activist Gets Destroyed When He Can’t Answer Which Bathroom Trans Women Should Use,Fake
6373, Scott Baio Emerges From 1940s Mob Film To Tell Fox News Why He Wants Trump (VIDEO),Fake
6374," After Horrific National Anthem Sung At Trump Rally, Pianist Hilariously Pretends To Accompany",Fake
6375, More Proof That Rick Scott’s Policies Are Completely F*cking Florida’s Working Poor (IMAGE),Fake
6376, Republicans Assault The Poor With A New Plan To Starve The Unemployed,Fake
6377, Kentucky Woman Brutally Beaten By Man For Looking Too ‘Masculine’ While Onlookers Do NOTHING,Fake
6378," Zionist Billionaire To Give $100 Million To Trump Campaign, In Return Wants Billions For Israel (VIDEO/TWEET)",Fake
6379, WATCH: Megyn Kelly OWNS Transphobic Texas Lt. Governor Over Bathroom Laws,Fake
6380, Watch This Bible-Waving ‘Christian’ Lady March Through Target Ranting About Devil Rape (VIDEO),Fake
6381, WATCH: Here’s What Happened When Trump’s ‘Publicist’ Called Stephen Colbert,Fake
6382, Report Reveals 7 Most Disgusting Things Trump Did To Women,Fake
6383, A Congressman Wrote A Book Anonymously That Is Guaranteed To P*ss You Off,Fake
6384, FINALLY: Sheriff Joe Ruled In Contempt Over Racial Profiling,Fake
6385, Texas Teabagger Lt. Governor Promises To Take Away Food From Poor Kids To ‘Resist’ Obama,Fake
6386, Hillary Clinton Is Apparently Eyeing Elizabeth Warren As A V.P. Candidate,Fake
6387, Patrick Stewart Literally Paid A Guy To Not Vote For Donald Trump (IMAGE),Fake
6388, Here’s The Brilliant Plan To Make George Zimmerman Regret Auctioning His Gun (IMAGE),Fake
6389, The IRS Already Commented On Trump’s Tax Returns And Even They Call Him A Liar (VIDEO),Fake
6390," White House CLOBBERS Texas Lt. Gov Outrage Over Trans Students, And It’s GLORIOUS",Fake
6391, Bernie Sanders Draws Impressive Crowd At Pine Ridge Reservation (VIDEO),Fake
6392," Democrats Might Take Back The House, And It’s All Thanks To Donald Trump",Fake
6393, London’s New Muslim Mayor Has Some VERY Choice Words For Donald Trump (VIDEO),Fake
6394, That Time Donald Trump Posed As His Own Spokesman To Brag About Himself (VIDEO),Fake
6395, Mississippi Governor Whines About Imaginary Persecution Of Christians In Defense Of Anti-LGBT Law (AUDIO),Fake
6396, WATCH: Trump Lashes Out After Being Grilled To His Breaking Point By ABC Host,Fake
6397," Internet Trolls Zimmerman, Top Bid Of $65 Million From ‘Racist McShootface’ Derails Gun Auction",Fake
6398, Here’s Why Conservatives Are Silent About 2016 Cop Killer Data,Fake
6399, Desperate Republicans Are Begging Documented Liars From Fake News Network To Testify On Benghazi,Fake
6400, HILARIOUS: Seth Myers Exposes Trump’s Racist White Power Pals (VIDEO),Fake
6401, President Obama Wants You To Vote So Badly He’s Ready To Make History To Do It,Fake
6402, Watch A GOP Senate Candidate Threaten To Harm A Reporter (VIDEO),Fake
6403, MSNBC Host DESTROYS Marsha Blackburn For Pretending To Play Dumb About Trump (VIDEO),Fake
6404, Eric Trump: Hispanics ‘Can’t Wait’ For My Dad To Win The Election (AUDIO),Fake
6405," Gun Dealer Backs Out Of Selling Zimmerman’s Murder Weapon, Closes Social Media Accounts",Fake
6406, Watch Joy Behar And Trump Supporting Audience Member Go Head To Head (VIDEO),Fake
6407, Donald Trump Hints At Making The Crypt Keeper His Vice President,Fake
6408, Bill O’Reilly Pathetically Defends Trump: ‘Jesus Never Put Out His Tax Returns!’ (VIDEO),Fake
6409, Congressional Republicans Might Cause This Deadly Virus To Overwhelm U.S.,Fake
6410, WATCH: Tom Brokaw And Morning Joe BURN Sarah Palin For Threatening Paul Ryan,Fake
6411, Bernie Sanders Sends A Loud And Clear Message On Why Trump Will NOT Be President (VIDEO),Fake
6412, Donald Trump’s Longtime Butler Calls For Obama To Be Killed In Unhinged Facebook Rant,Fake
6413," Harry Reid Storms The Senate, UNLEASHES On GOP And It Was F*cking AWESOME (VIDEO)",Fake
6414, WATCH: Donald Trump Vows To Place Anti-Abortion Judges On Supreme Court,Fake
6415, WATCH: Donald Trump Is An Imbecile Who Doesn’t Understand How Executive Orders Work (VIDEO),Fake
6416," Paul Ryan Backpeddles After Trump Meeting, Covers His A** For Endorsement",Fake
6417, WATCH: North Carolina Governor Wants To Kill Civil Rights Act To Bring Back Segregation,Fake
6418, Here’s Why 2016 Will Be The Year Of The Woman,Fake
6419, George Zimmerman Is Selling The Gun He Used To Murder Trayvon Martin In Cold Blood (VIDEO),Fake
6420," REPORT: These Poultry Companies Deny Bathroom Breaks, Force Workers To Wear Diapers",Fake
6421, Mitt Romney Thinks Trump’s Tax Returns Will Show Mob Ties (VIDEO),Fake
6422, WATCH: Target CEO Tells Anti-Transgender Boycotters To Drop Dead (VIDEO),Fake
6423, This North Carolina High School Just Made It So Trans Students Can Be Pepper Sprayed For Peeing,Fake
6424," Trump Has A New Nickname For Bernie Sanders, But It Works Better On Him (TWEET)",Fake
6425, Jeff Daniels Returns As Will McAVoy To Blast Trump As Only His ‘Newsroom’ Character Can (VIDEO),Fake
6426, Heidi Cruz: Ted’s Failed Campaign Is Just Like The Fight To End Slavery,Fake
6427, WATCH: Senator Elizabeth Warren Laughs At Trump’s Pathetic Attempt To Insult Her,Fake
6428, NRA Board Member Ted Nugent Just Encouraged His Violent Fans To Shoot Hillary Clinton (VIDEO/SCREENSHOTS),Fake
6429, Nancy Pelosi Blasts Republicans For Hypocritically ‘Denouncing’ Trump,Fake
6430, It’s Happening: Trump Says Rudy Giuliani Will Head ‘Commission’ To Figure Out How To Ban Muslims,Fake
6431, Republican Gene Simmons Just Said Something Truly Horrible About Prince,Fake
6432, AZ Man Tries To Be A ‘Hero’ By Shooting At Shoplifters (VIDEO),Fake
6433, Ann Coulter: Trump Doesn’t Need GOP’s Support – ‘He IS The Party’ (VIDEO),Fake
6434, GOP Anti-Trumpers Have A Hail Mary Idea To Stop Trump That Just Might Work,Fake
6435, Trump Bribed An Author To Hide These Facts About How Cruelly He Divorced One Of His Wives,Fake
6436, WATCH: Top Trump Aide Admits He Sees The Presidency As ‘The Ultimate Reality Show’ (VIDEO),Fake
6437, This Is Proof That Donald Trump May Be The WORST Money Manager In The Campaign (VIDEO),Fake
6438, SC Man Uses ‘Stand Your Ground’ Law As Reason For Bail After He ‘Slow Cooked’ Murder Victims,Fake
6439, Trump Just Added A White Nationalist To His Official Convention Team,Fake
6440, Back In 2006 Trump DEFENDED Hillary On Her Iraq Vote Knowing She Was Lied To,Fake
6441," NRA Tried To Attack Hillary, Accidentally Proves We Need Better Background Checks (VIDEO)",Fake
6442, Mexico’s Former President UNLOADS On Trump With A Brutal ‘F*ck You’ To The ‘Hated Gringo’ (IMAGE),Fake
6443, One Crucial Detail On Budweiser’s New ‘Patriotic’ Beer Cans Will Really P*ss Conservatives Off,Fake
6444, An Increasingly Unhinged Bundy Family Begins Preparing For A THIRD Standoff,Fake
6445," Well It Happened, Trump Gets Desperate And Goes Full BENGHAZI On Hillary (TWEET)",Fake
6446," Facebook Hits Back, Responds To Allegations They’re Hiding Conservative Opinions",Fake
6447, North Carolina Republicans Panic As Bathroom Law Makes Them Fear Their Political Doom,Fake
6448, WATCH: Gay Cyclist Shuts Down Hate Preacher With One Epic Comeback,Fake
6449, Samantha Bee: N.C.’s ‘Numbnut’ Anti-Gay Law Is Due To Dems Not Voting (VIDEO),Fake
6450, Trevor Noah And The Daily Show Correspondents Collapse With The Giggles Over This GOP Nightmare (VIDEO),Fake
6451, Watch Rachel Maddow Troll Trump With A List Of Things That Poll Higher Than Him (VIDEO),Fake
6452," Here’s The Democratic Plan To Destroy Trump, And It’s Starting Soon (VIDEO)",Fake
6453, WATCH: Jon Stewart Comes Out Of Retirement To Warn America About Trump,Fake
6454," Sorry, Trump! Hillary Says ‘A Lot’ Of Republicans Are Practically BEGGING To Help Her Win (VIDEO)",Fake
6455, Hillary’s Latest Challenge To Progressives Is One That Needs To Be Taken Very Seriously (VIDEO),Fake
6456, AG Loretta Lynch Just Eviscerated NC Governor Pat McCrory For ‘Right To Discriminate’ Lawsuit (VIDEO),Fake
6457, Trouble In Paradise? Trump Distances Himself From Sarah Palin After Paul Ryan Tirade (VIDEO),Fake
6458, See How Trump Wants To Screw Over Minimum Wage Earners In Red States,Fake
6459, WATCH: Al Sharpton Catches John McCain Acting Exactly Like Donald Trump Toward Immigrants,Fake
6460, Donald Trump Whines That Mitt Romney Was ‘Ungrateful’ For Trump Helping Him Lose The Election (VIDEO),Fake
6461, Trump: We Should Default On Our Debt Because We Can Just ‘Print The Money’,Fake
6462, Republicans Sue Federal Government For ‘Right To Discriminate’,Fake
6463, Thin-Skinned Trump Had A CRAZY On-Air Meltdown After Chris Cuomo Asked Him A Tough Question (VIDEO),Fake
6464, Cruz Campaign Blames Rubio For Loss: A Cruz/Rubio Ticket Would’ve Been ‘A Blowout’ (VIDEO),Fake
6465," Fox News Posted A Photo Of Two Gorillas, So Their Racist Fans Trashed The Obamas (SCREENSHOTS)",Fake
6466, Conservative Christians Sob Into Their Coffee Over Trump’s Nomination – ‘There’s Nobody Left’,Fake
6467, Trump’s America? What This High School Did To A Muslim Girl Is No Joke,Fake
6468, Right-Wing Blogger: Trump Is GOP’s ‘Sociopathic Maniac’ (VIDEO),Fake
6469, Adele Just Made A Beyonce Comparison That Has Conservative Christians Going Crazy (VIDEO/TWEETS),Fake
6470," For The 7th Year, Every Urban Prep Graduate Accepted To College (VIDEO)",Fake
6471, SNL ‘President Barbie’ Commercial Jokingly Highlights Progress Of Feminism (VIDEO),Fake
6472, Sarah Palin’s Pick To Replace Paul Ryan Wants To Challenge The Speaker To An Arm Wrestling Match (VIDEO),Fake
6473, Witness Trump Tell A Room Of Cheering Morons That Women Have It Better Off Than Men (VIDEO),Fake
6474, WATCH: Jehovah’s Witnesses Create Cartoon To Indoctrinate Kids Into Hating Gay People,Fake
6475, John Oliver Exposes Shocking Reality Of Money In Politics (VIDEO),Fake
6476, Chris Wallace Gets NC Governor To Admit That There Have Been No Crimes Committed In Bathrooms (VIDEO),Fake
6477, WATCH: Fox Panel Glorifies This Vile Poverty Shaming Assault At Walmart,Fake
6478, WATCH: SNL’s Church Lady Returns To Hilariously Mock Ted Cruz And Donald Trump,Fake
6479, Incoherent Lady Goes On CNN To Inform Paul Ryan She’ll Destroy Him For Bashing Trump (VIDEO),Fake
6480, WATCH: Sarah Palin Was Just Asked If She’ll Be Trump’s VP And Her Response Will Scare You,Fake
6481, Trump’s First Major Lie About Hillary Clinton Fires Up His Ignorant Supporters,Fake
6482, ‘You Are Donald Trump’s Worst Nightmare’: John Kerry’s Inspiring Message To Graduates (VIDEO),Fake
6483," 40,000 MA Drug Cases Could Be Thrown Out Because Of Drug Stealing Lab Scandal",Fake
6484, Desperate Republicans Meet With Romney To Discuss Independent Run,Fake
6485, Clinton Ties With Trump In The Very Republican State Of Georgia,Fake
6486," Newt Gingrich Just SLAMMED Romney, Dubya And His Daddy For Being Hypocrites And Babies (VIDEO)",Fake
6487, Experts Warn This Trump Plan Would Cause ‘Global Financial Meltdown’,Fake
6488, WATCH: Rep. Ellison Predicts Rise Of Trump Almost A Year Ago,Fake
6489, Mexico’s Ex-President Mercilessly Trolls Trump For His ‘I’ll Bring Our Jobs Back’ Mantra (TWEETS),Fake
6490, Former GOP Senator BLASTS Trump: ‘I Think He’s A Sociopath’,Fake
6491, Starbucks And Barnes & Noble Joining Target In Saying FU To Haters,Fake
6492, Bill Maher Shows America Why Donald Trump Must NOT Be President (VIDEO),Fake
6493, Thousands Of Doctors Agree: Single-Payer Is The Way To Go,Fake
6494, You Need To Hear What President Obama Just Said About The Importance Of Voting BLUE (VIDEO),Fake
6495, Watch Dan Savage Destroy Ann Coulter For Her ‘Bullsh*t’ Obsession With Trump (VIDEO),Fake
6496, Judge Lets Trump Postpone His Fraud Case Until Three Weeks AFTER The Election,Fake
6497, Alabama’s Homophobic Chief Justice Roy Moore Kicked Off Bench For Ethics Violations,Fake
6498, American Airlines Throws Ivy League Economist Off Plane For Doing Math,Fake
6499," Senate Republican Says Dumpster Fires Are More Popular Than Trump, Calls For Third Party Run",Fake
6500, Failed GOP Candidates Remembered In Hilarious Mocking Eulogies (VIDEO),Fake
6501, WATCH: Liberal Redneck Completely Demolishes Ted Cruz (VIDEO),Fake
6502, Whoops: VA Gun Shop Employee Accidentally Shoots Herself,Fake
6503, Bernie Sanders Open To Being Clinton’s V.P. (VIDEO),Fake
6504," Elizabeth Warren Strikes Back At Trump After He Responds To Her, And It Is EPIC (TWEETS)",Fake
