Unnamed: 0.1,Unnamed: 0,title,Label
33299,33299, Russians Fooled Dumbass Conservatives With Meme Of Hillary Fistfighting Jesus,0
33300,33300, Chuck Schumer Just NUKED Trump For Blaming Him For Terrorist Attack,0
33301,33301, Watch GOP Senator Almost Knock Over American Flags As He Dodges Indictment Questions (VIDEO),0
33302,33302, WATCH: Trump’s Chief Of Staff John Kelly Just Admitted That He Doesn’t Think There Was Anything Wrong With Slavery,0
33303,33303, Legal Community SCHOOLS Trump’s Lawyer For Claiming Collusion Is Not A Crime,0
33304,33304, WATCH: Hannity Loses His Sh*t And Refers To Hillary As ‘President Clinton’ During UNHINGED Rant,0
33305,33305, Seth Meyers Summed Up Monday’s Events Perfectly [VIDEO],0
33306,33306, This 2016 Hannity Tweet Is Now Like A Knife In The Back For Trump,0
33307,33307, How Sh*tty Of A Birthday Must Ivanka Trump Be Having?,0
33308,33308, Guilty As Hell Paul Manafort And Rick Gates Enter ‘Not Guilty’ Pleas In Russian Collusion Scandal (TWEET/VIDEO),0
33309,33309, This Is What Fox News Considered ‘News’ As Everyone Else Covered Indictment Of Trump Camp Manager,0
33310,33310, Racists’ Heads Will Explode When They Find Out White-On-White Crime Is Higher,0
33311,33311, McCain Has The Best Laugh He’s Had In 80 Years When He’s Asked THIS About Donald Trump,0
33312,33312, Attempts By Trump To Pardon Anyone Indicted By Mueller Could Backfire On Him In A BIG Way,0
33313,33313, Here’s What We ALL Need To Do If Trump Moves To Fire Mueller And Shut Down The Russia Probe,0
33314,33314," The Numbers Are In: States, Insurers Literally Say Obamacare Trainwreck Is TRUMP’S Fault",0
33315,33315, Hillary Hilariously Ribs Fox Hosts For Their Insane Obsession With ‘Impeaching’ Her (VIDEO),0
33316,33316, The Internet Wrecks Tomi Lahren For Halloween Costume Which Violates U.S. Flag Code,0
33317,33317, ‘DO SOMETHING!’: Trump Panics As Mueller’s Investigation Closes In On Him,0
33318,33318, Hillary Clinton TOTALLY Just Rubbed ‘Indictment’ Rumors In Trump’s Big Orange Face (SCREENSHOTS),0
33319,33319, Twitter Just Banned A Major Trump Ally For Threatening Journalists (SCREENSHOTS),0
33320,33320," If You’re Looking For Ways To Irritate Trump, Here Are Some Tips (IMAGES)",0
33321,33321, BREAKING: The First Charges Have Been Filed In Mueller’s Russia Investigation,0
33322,33322, Trump’s Puerto Rico Contract With Two-Man Energy Company Is Corrupt As F*ck,0
33323,33323, WATCH: Former White House Official Suggests On Hannity That Hillary Clinton Should Be Executed,0
33324,33324, Trump Just Closed The Office That Coordinates Russia Sanctions,0
33325,33325, Yet Another Asshole Just Rammed A Bunch Of Protesters With His Car (VIDEO),0
33326,33326, Judge Who Barred A Mom From Seeing Her Baby For A Year Over Unpaid Fees Resigns,0
33327,33327, Trump Just Got Banned From The Place Where He Proposed To Melania,0
33328,33328, John Lewis Has the PERFECT Birthday Message For Hillary And Trump Will Be FURIOUS (TWEET),0
33329,33329, Milo Yiannopoulos Tells Aussies To Vote Against Marriage Equality Weeks After His Own Gay Wedding,0
33330,33330, Trump’s ICE Thugs Stop Ambulance Taking 10-Year-Old Girl With Cerebral Palsy To Surgery,0
33331,33331," Alt-Right Trump Lover Loses His Sh*t, Kills His Own Dad For Calling Him A Nazi",0
33332,33332, WATCH: This Amazingly Aware Company Has Created A Brilliant Way To Document Trump’s Dangerous Tweets,0
33333,33333, Melania Trump Hit With SERIOUS Side-Eye After Telling Black Kids To Respect Each Other,0
33334,33334," Trump Wets His Pants Over Bob Corker Again, Corker Alerts The White House Daycare Staff",0
33335,33335, GOP Senate Candidate Says Kids Were Murdered At Sandy Hook Because His God Was Angry,0
33336,33336, WATCH: John McCain Mocks President Bone Spurs Over His Draft Deferments,0
33337,33337, Soldier’s Widow Finally Speaks: ‘It Made Me Cry Even More’ — Trump Calls Her A Liar IMMEDIATELY,0
33338,33338, Nursing Textbooks Recalled And Apology Issued For Racial Stereotypes Related To Pain Management,0
33339,33339, Trump SCREAMS On Twitter After Seeing A Poll On Fox News,0
33340,33340, Trump And John Kelly Just Got RIPPED APART By A Medal Of Honor Recipient (VIDEO),0
33341,33341, NRA Releases Fascist Ad Calling All Trump Critics ‘Saboteurs’ Whose Future Is ‘Failure’ (VIDEO),0
33342,33342," Trump Takes Credit For Releasing JFK Files, But The Bill Requiring It Was Passed 25 Years Ago",0
33343,33343, Bill Maher Takes Down Trump’s Lying Chief Of Staff In BLISTERING Rebuke (VIDEO),0
33344,33344, WATCH: Reporters DRAG Sarah Huckabee Sanders In Brilliant Fact-Check (VIDEO),0
33345,33345, Swastika-Covered Guy Gets Punched In The Face Outside Nazi Rally And It’s Beautiful (VIDEO),0
33346,33346, Trump Gets His A** Handed To Him By British Lawmakers For Lying About Rising Crime Rate In UK,0
33347,33347," Trump Brags he Owns An ‘Original Renoir’, Yet The Real Painting Is Hanging In A Chicago Gallery",0
33348,33348, Richard Spencer’s Fascist Goon Squad Couldn’t Keep Florida From Laughing His Nazi Ass Off The Stage,0
33349,33349, W. Virginia Halloween Store Boasts Shockingly Racist Costume Display Featuring Pres. Obama (VIDEO),0
33350,33350, New Report PROVES Voter Suppression Handed Trump Wisconsin And Possibly The Whole Election,0
33351,33351, WATCH: George W. Bush Calls Out Trump For Supporting White Supremacy,0
33352,33352, The ‘Fake Melania Trump’ Conspiracy Theory Is Taking The Internet By Storm And It’s Everything,0
33353,33353, Trump HUMILIATED As WH Walks Back His Attack After Soldier’s Mom Confirms His Insensitive Phone Call,0
33354,33354, Trump WHINES Like A B*tch On Twitter After NFL And Democrats Tell Him To Go F*ck Himself,0
33355,33355," Trump Finally Delivers On Promised Phone Call To Soldier’s Wife, Says The Most Disgusting Thing EVER",0
33356,33356, God Bless Whoever Is Photoshopping These Hilariously Long Ties Onto Donald Trump,0
33357,33357," Town Defends Official After Wife’s ‘N*gger’ Rant On FB, Says People Who Shared Post ‘Just As Bad’",0
33358,33358, McCain Responds With Zero F*cks To Give Over Trump’s Threat,0
33359,33359, Man In ‘I Stand For The National Anthem’ Shirt Thinks American Flag Is A Lawn Chair,0
33360,33360," As ‘Me Too’ Posts Flood Social Media, Video Surfaces Of Trump Bragging About Hiring A ‘HOT’ Teenager",0
33361,33361," Robert De Niro Attends Charity Event, Tears Into That ‘Motherf***er’ Donald Trump",0
33362,33362, Satanists Brilliantly Troll Anti-Gay Baker By Requesting A Birthday Cake For Lucifer (VIDEO),0
33363,33363," FCC Rebukes Trump, Refuses To Dismantle First Amendment Over His Petty Tantrums",0
33364,33364, Tiffany Trump Is Sad As Hell After Whole Family Completely Forgot Her Birthday,0
33365,33365, WATCH: Van Jones Scorches Insane Republican Who Think’s Trump’s Chaos Helps His Agenda,0
33366,33366, Hustler Owner Is So Fed Up With Trump That He Is Offering $10 Mill For Dirt To Get Him Impeached,0
33367,33367," Trump Administration Tries To Fix His Dumbest Statement Yet, Fails MISERABLY (IMAGE)",0
33368,33368," After Whining About NFL ‘Disrespect,’ Trump Laughs And Jokes During Military Ceremony",0
33369,33369, White Pro-Trump Pastor Tries To Rap Attack On Eminem And It’s F*cking Hilarious (VIDEO),0
33370,33370, Puerto Rico’s Governor Pleads For Help After Trump Threatens To Abandon Recovery Efforts,0
33371,33371, Trump Finalizes Betrayal Of LGBT Community With First Speech To Hate Group By A President,0
33372,33372," Trump Just Made A Major Threat To The Press, Jake Tapper’s Response Is Perfect (VIDEO)",0
33373,33373," WATCH: House Dem Has Had ENOUGH, Formally Starts Impeachment Proceedings Against Trump",0
33374,33374, Trump Threatens To Shut Down NBC In Early Morning Hissy Fit,0
33375,33375, White House Confirms Resident Nazi Stephen Miller Is An Even Bigger Scumbag Than You Knew,0
33376,33376, FEMA: It’s ‘Not Our Job’ To Deliver Food And Water Relief To Puerto Rico,0
33377,33377, Trump Just Asked The Most Unqualified Person Ever To Join His NAFTA Renegotiation Team,0
33378,33378, GOP Lawmaker: Republicans Are Freaking Out About The ‘Dysfunction’ In The White House (VIDEO),0
33379,33379, Trump EXPLODES In Twitter Tantrum That Proves He’s Mentally Unfit To Be President,0
33380,33380, Black Man Beaten By Nazis At Pro-Trump Rally So Naturally Cops Charged HIM With A Crime,0
33381,33381, Corker Has Last Word On Day Care Donnie: ‘On The Path To WWIII’,0
33382,33382," Pence Joins Trump’s NFL Whinefest, Leaves Colts Game In A Huff Over Police Brutality Protests",0
33383,33383," If This Missouri Senate Candidate Is For Real, He’s A Real Subhuman Scumbag",0
33384,33384, WATCH: Fox Anchor Chris Wallace Rips NRA Stooge A New One For Lying About Gun Control,0
33385,33385, Outgoing GOP Senator BLISTERS The ‘Adult Daycare Center’ That Is Trump’s White House (TWEET),0
33386,33386, One Of Trump’s ‘Very Fine People’ Extradited To Charlottesville After Brutal Assault,0
33387,33387, Nazis Whine Over Impending Release Of An Anti-Nazi Video Game (VIDEO/TWEETS),0
33388,33388, A New Low: Trump Exploits Las Vegas Shooting To Raise Money For His Campaign (TWEET),0
33389,33389, ‘Charlottesville 3.0’: Nazis Descend Upon College Town For Another Torch-Lit Rally (TWEETS/IMAGES),0
33390,33390, Conservative Dream Come True: Judge Grants Rapist Joint Custody Of Victim’s Child,0
33391,33391," Trump Whines About Late Night Hosts Making Jokes About Him, Accuses Them Of Conspiring With Democrats",0
33392,33392," Trump Bucks GOP Leadership Again, Runs Back Into The Arms Of Chuck And Nancy",0
33393,33393, Internet Collectively Cringes After Photographer Snaps Pic Of Trump’s Nutsack,0
33394,33394, WATCH: Mike Pence’s Photo Op With Puerto Rico Survivors Just Went TERRIBLY Wrong (VIDEO),0
33395,33395," SURPRISE: The People Behind ‘Fearless Girl’ Statue Were Cynical, Greedy, Anti-Feminist Men",0
33396,33396, Trump Kicks Off Hispanic Heritage Month By Saying ‘Puerto Rico’ In Fake Accent (VIDEO),0
33397,33397," WH Staffer Explains Trump’s ‘Calm Before The Storm’ Comment, Proves He Shouldn’t Be POTUS (VIDEO)",0
33398,33398, Thanks To Trump The U.S. Economy Lost Jobs For The First Time In 7 Years,0
33399,33399," SLC Cops Murder Crying Suspect, Shoot Him In The Back AND Taser Him Without Even Pursuing",0
33400,33400, Anti-Abortion Republican Just Aborted Himself From Office,0
33401,33401, The Justice Department Just Said It’s Legal To Discriminate Against Transgender People,0
33402,33402," The Senate Banking Committee Held An Equifax Hearing, And The Monopoly Man Showed Up",0
33403,33403," In The Wake Of Las Vegas, The GOP Are Finally Beginning To Support Gun Control",0
33404,33404, Hilarious Video Shows The Moment Bernie Discovered He’s Related To His SNL Impersonator,0
33405,33405, Trump LOSES HIS SH*T On Twitter Because The Media Told The Truth About Him Again,0
33406,33406, Anti-Abortion Republican Cheated And Tried To Get His Mistress To Have An Abortion,0
33407,33407, Trump’s IRS Just Decided They’re Going To Give All Your Info To Equifax After They Got Hacked,0
33408,33408," Trump Walks Into Church In Puerto Rico, Starts Throwing Paper Towels At The Crowd (VIDEO)",0
33409,33409," Pat Robertson Says If We’d Only Worship Trump, Las Vegas Never Would’ve Happened",0
33410,33410, Trump In Puerto Rico Disgustingly Tells Puerto Ricans It’s Costing Too Much To Save Them,0
33411,33411, WATCH: Trump Blames Puerto Ricans For Recovery Effort Problems While Giving Himself An A+,0
33412,33412, Bill O’Reilly Writes INFURIATING Blog Post On Las Vegas Massacre – It’s Absolutely Vile,0
33413,33413, Country Guitarist Who Survived Vegas Shooting Changes Mind On Gun Control: ‘How Wrong I Was’,0
33414,33414, Miami Police Union Leader Joins Other Conservatives In Bashing NFL For Las Vegas Massacre,0
33415,33415, Trump: Mass Shootings Will Stop If Americans Unite And Pray For Peace,0
33416,33416, Geraldo Rivera To San Juan Mayor Carmen Yulín Cruz: ‘I Don’t See People Dying’ (VIDEO),0
33417,33417, NRA Terrorist Organization Remains Silent After Worst Mass Shooting In American History,0
33418,33418, Overnight Las Vegas Attack Is Deadliest Mass Shooting In American History (DETAILS),0
33419,33419, Trump Just Dedicated A F**king GOLF TROPHY To People Who Are Suffering In Puerto Rico,0
33420,33420," 49ers Defy Trump, Kneel During Anthem In Solidarity With Colin Kaepernick (VIDEO)",0
33421,33421, Tea Party Superstar Gets WRECKED After Obama ‘N****r’ Tweet,0
33422,33422, WATCH: Kamala Harris Takes Trump To The Black Church In SCATHING Takedown Of His Attacks On Black Athletes,0
33423,33423," NBA Kowtows To Racists, Orders Players To Stand For Anthem",0
33424,33424, Rep. Joe Kennedy Torches GOP Congress For Screwing Over Low-Income Kids,0
33425,33425, Trump Ally Curt Schilling Blasts ‘Horrifying’ Recovery Efforts In Puerto Rico (VIDEO),0
33426,33426," Trump Lashes Out At Puerto Ricans, Calls Them ‘Ingrates’ In Self-Congratulatory Tweets",0
